N	P	K	temperature	humidity	ph	rainfall	label
40	125	200	35.77463352	82.2080625	5.863660617	68.29090172	grapes
90	57	23	21.90915378	57.97634512	6.244540986	73.63168648	maize
65	60	22	25.36768364	72.52054555	6.606984086	107.9124111	maize
30	80	24	18.81585644	21.73705435	5.715504164	78.20437345	kidneybeans
16	6	29	29.28725038	91.95614918	5.868285082	132.1491176	coconut
100	79	46	29.34337877	77.83255745	5.954856755	105.1326765	banana
90	53	19	22.40724815	63.87561105	5.934389378	97.97709888	maize
109	33	29	26.88650168	53.37282936	6.262118541	143.5923784	coffee
110	12	52	28.97577853	90.01506395	6.325546488	29.75249549	muskmelon
60	65	15	25.84807196	65.01705788	7.658178058	63.09600789	blackgram
20	142	196	10.89875873	80.01639435	6.207600783	68.69420397	grapes
34	144	198	35.00401023	83.43982114	5.56769652	74.91506217	grapes
35	71	21	34.3892094	37.07381306	5.147635519	158.5532058	pigeonpeas
32	70	20	20.89342749	46.24856523	6.208843215	195.5697875	pigeonpeas
119	39	26	27.08001144	55.21489273	7.290158717	128.8366223	coffee
20	73	19	27.71809261	64.2680461	7.112060905	48.43401744	lentil
22	55	16	23.7937153	68.03209183	6.516317561	49.73922097	lentil
53	64	16	31.68865811	63.36219549	7.094585416	74.91559514	blackgram
18	137	199	33.59313333	81.04893061	6.479872266	70.61511328	grapes
27	35	34	31.84921117	53.13889276	6.484683535	95.05617437	mango
69	60	39	23.91172675	83.30094175	6.768816056	265.5764207	rice
38	67	79	19.48007529	16.7706534	8.036954185	77.56192959	chickpea
13	30	28	28.91750692	92.36083983	6.266373796	195.3617507	coconut
29	60	25	27.46415032	85.75654978	7.144770778	50.08709306	mungbean
14	18	28	30.59192954	49.99628578	5.24159473	96.96797704	mango
40	5	37	19.56443316	94.42390458	6.779162798	108.6070751	pomegranate
11	124	204	13.42988625	80.06633966	6.361141107	71.40043037	grapes
87	70	48	28.49974128	81.85547326	6.463033958	113.6537457	banana
27	76	17	26.89306163	65.42430059	7.201813652	48.37640447	lentil
119	42	21	22.92788796	78.93077502	6.75953868	89.07230598	cotton
20	62	22	32.79217887	66.10678443	7.074776864	68.1896981	blackgram
19	59	22	21.51816372	24.96969858	5.562731351	114.9422172	kidneybeans
59	67	51	29.83081643	92.70237148	6.749018741	156.4558994	papaya
12	145	201	21.75504036	92.80248483	5.927279898	109.6343258	apple
70	46	49	33.80032743	91.32463461	6.795194054	158.2701669	papaya
105	20	48	26.09666764	86.46311872	6.320140274	49.66908057	watermelon
55	60	15	32.79766751	68.77994074	7.163043872	64.11411069	blackgram
115	20	30	27.3670932	57.87747559	6.468818376	177.3573023	coffee
80	8	47	27.87894185	92.35825818	6.495290372	22.82419987	muskmelon
92	91	50	25.22274619	77.31078918	5.990959065	99.59716993	banana
120	20	34	23.56960509	50.56339727	6.906124587	130.3797119	coffee
2	64	24	29.94413861	63.47706115	5.91645379	49.22692405	lentil
16	53	18	28.55840258	86.60054585	6.526267949	52.07524908	mungbean
30	24	33	29.67256968	50.90807851	5.94522238	89.29147581	mango
61	38	40	24.98583483	74.86816612	6.562717142	186.1228951	jute
20	21	35	29.97563273	49.75290952	6.215952151	91.36312752	mango
50	59	85	19.89732163	14.70064998	8.01469722	69.77676436	chickpea
36	10	31	27.53941898	92.45381801	5.834531643	225.6323656	coconut
27	72	18	27.77929781	67.48773295	7.081128814	65.66129348	blackgram
103	5	51	29.92791643	91.26216233	6.307486926	20.52729297	muskmelon
100	43	41	23.09433785	71.78218609	6.679800007	174.8408237	jute
42	68	84	18.89486906	16.52505671	7.005597881	94.34444711	chickpea
56	70	54	28.67537844	94.54868619	6.826143345	231.4514883	papaya
133	50	25	25.72180042	81.19666206	7.569454601	99.93100821	cotton
83	46	44	26.19940278	70.88259632	6.422785601	150.2355238	jute
37	75	83	20.75530875	17.13901041	8.480204186	91.05366026	chickpea
7	139	199	23.39060751	91.55749735	6.033170791	116.8030892	apple
38	120	197	17.5438296	82.94703302	6.323722572	73.77063744	grapes
11	56	25	29.16946933	58.87185989	7.517147261	40.71571875	mothbeans
109	75	45	26.84020527	80.34417146	5.714761133	113.7469549	banana
81	14	48	25.66182934	83.50621413	6.572202546	44.25525239	watermelon
93	57	35	26.56363483	77.93351121	6.651405145	158.8365706	jute
97	42	38	26.95964633	85.05803137	6.366294959	199.8362913	jute
28	136	197	22.1994941	91.7961507	6.144686414	124.9831618	apple
36	73	22	25.06594758	38.8276734	7.356900219	125.6330182	pigeonpeas
31	64	21	25.77766923	46.39466271	4.548202098	141.5106078	pigeonpeas
41	56	47	28.57024019	92.34681397	6.623245322	139.7884832	papaya
33	58	17	27.08589491	50.32149575	5.222257504	90.05422663	pigeonpeas
26	9	32	25.9490364	94.73860514	6.470465614	144.1571109	coconut
55	59	48	26.73709742	91.32313145	6.797971605	58.16226156	papaya
80	57	38	23.09433785	79.95955534	6.649059475	189.8574873	jute
40	19	35	31.89832025	52.19465345	6.488941131	99.31197216	mango
34	55	19	26.38396378	68.54923574	7.139958246	61.03727381	blackgram
27	27	28	35.03855099	50.51278106	5.401316339	99.77446436	mango
21	60	24	21.99718381	22.42569149	5.711837968	65.86335028	kidneybeans
21	13	32	28.46995938	92.04850351	5.860308236	131.0900076	coconut
15	80	21	18.31910448	47.87463885	5.441773166	102.1000717	pigeonpeas
85	35	32	26.24928198	54.28617819	6.854011265	133.1120232	coffee
34	62	20	25.68012017	36.37658117	6.378339423	166.6013628	pigeonpeas
117	79	49	25.40909896	82.36208097	6.176644228	112.9794804	banana
8	50	21	28.62911222	89.1148059	6.218923893	50.49913241	mungbean
9	16	5	32.02116537	92.28374845	6.988492216	109.549962	orange
14	56	20	24.96606398	30.40046769	5.34342672	138.7014771	pigeonpeas
30	15	29	32.80410274	52.43488436	5.025143136	94.54914709	mango
95	88	52	28.00316034	78.90085998	6.235461772	94.68180316	banana
19	79	19	20.06003985	67.76252583	6.677262562	42.89509057	lentil
37	66	15	28.1006374	67.76269782	7.223281288	72.39867496	blackgram
37	18	39	24.1469628	94.5110662	6.424670614	110.2316633	pomegranate
91	55	15	18.09300227	72.61024172	6.376651091	78.96159541	maize
67	60	25	24.92162194	66.78627406	5.750254943	109.2162279	maize
15	5	38	24.96273236	88.42656278	6.192128792	106.0897149	pomegranate
29	41	18	26.20500286	46.97928842	5.07204221	69.38135351	mothbeans
103	42	17	24.29470232	84.61527627	6.527541661	81.05902285	cotton
41	56	55	35.56013382	90.85235531	6.858645421	248.8592986	papaya
23	46	18	26.8311501	45.82561879	4.720884	50.83566318	mothbeans
32	20	32	26.93503715	95.94269692	5.740522251	208.1597587	coconut
23	20	33	28.0115929	94.30409777	6.16872898	191.9005175	coconut
26	26	44	20.90775628	89.92235009	6.240458926	105.6052039	pomegranate
66	47	36	24.85441411	74.4407048	6.57256106	175.572958	jute
37	125	198	23.99686172	93.50570819	6.131263647	103.5168394	apple
15	28	34	27.34334124	95.58158186	5.802682136	211.5020623	coconut
24	50	16	28.07855318	86.58357947	7.074095004	58.84520988	mungbean
40	49	15	29.9145443	85.92571582	7.169529003	59.23449894	mungbean
107	13	50	29.55158248	92.77064316	6.205258838	26.213792	muskmelon
84	46	15	21.10953559	72.28948993	6.78362808	90.24617112	maize
14	72	23	32.2709419	57.08115071	6.129845074	192.0225536	pigeonpeas
96	51	43	24.40561396	80.77337298	5.490277378	247.8337696	rice
28	65	23	28.38686534	61.88871127	7.405176138	74.24459122	blackgram
13	9	35	20.93871072	89.36292673	7.040008974	108.5528745	pomegranate
71	57	19	25.8093285	64.22256813	6.378448319	98.64101878	maize
64	48	40	24.42179197	82.6008676	5.822217392	285.4234236	rice
85	89	51	29.21144871	84.70189923	6.158164422	108.5501443	banana
40	19	35	24.31180066	92.05661429	7.167633815	106.3987797	pomegranate
94	19	55	24.55598454	87.50884427	6.410996145	45.99205187	watermelon
10	41	19	28.2090196	62.12226963	7.741786538	74.44330654	mothbeans
35	27	40	24.96273236	91.84358073	7.023325402	112.0160791	pomegranate
58	61	48	37.52555547	93.63616756	6.807756399	152.7646217	papaya
37	68	75	18.71478642	16.51030294	6.915399185	80.12544965	chickpea
24	126	197	26.92246036	82.50083331	5.913126997	69.37476622	grapes
6	41	25	28.18290075	83.76868543	6.984942545	58.8789642	mungbean
140	48	15	24.06693817	75.24567473	7.411723843	68.16684601	cotton
36	62	21	31.32463309	64.25715162	6.500144962	62.76851856	blackgram
88	85	50	27.92142547	80.73082713	5.901123344	90.10978128	banana
14	70	20	19.47462009	23.07696176	5.873763489	135.9401349	kidneybeans
36	65	16	25.71269843	64.1123333	7.692013657	50.17067771	lentil
82	56	20	26.19396943	74.7965912	5.977109634	85.94534456	maize
120	18	54	25.06273494	84.54447167	6.346547148	50.18337387	watermelon
106	14	54	25.16541702	84.57159766	6.891904571	44.72838133	watermelon
138	55	23	23.3406419	79.92199896	5.801047545	79.76859094	cotton
36	80	21	33.64769646	48.41490082	7.066087261	100.4673278	pigeonpeas
19	120	195	18.73932187	81.12109244	5.931538447	73.55807954	grapes
7	5	7	15.27444461	91.81506594	6.933703086	108.0761884	orange
14	14	6	13.0256672	92.4287361	7.608615528	115.1838701	orange
26	42	23	26.6353705	47.4187673	4.032937413	48.63906546	mothbeans
36	58	19	27.65858069	67.42410447	7.251904522	72.8392932	blackgram
21	24	31	29.33105477	93.22979131	6.121260587	177.3513319	coconut
114	21	26	23.77443214	50.04557009	7.480509547	139.881651	coffee
8	16	42	23.06059867	87.12691171	6.452548337	108.4120883	pomegranate
42	65	15	34.44218107	66.94426319	6.56904619	69.91389677	blackgram
89	42	36	21.28404554	80.12267476	7.316346196	230.8792286	rice
80	16	51	25.33884699	80.48941281	6.717772068	41.76173297	watermelon
120	18	52	29.20904055	92.7322111	6.572896196	25.27301148	muskmelon
32	130	196	40.66012294	81.24995984	6.372959542	74.03030056	grapes
122	55	23	24.31367916	82.72421536	6.718799614	78.84948222	cotton
0	5	36	24.35193812	90.88612388	6.152906502	105.529185	pomegranate
0	24	9	22.9100173	90.00621688	6.831856854	103.1663797	orange
16	70	20	26.74233218	68.99726732	7.536873839	43.19977967	lentil
24	48	24	29.5335844	80.03499648	6.500770706	36.12042927	mungbean
5	29	44	21.02432943	93.0569505	5.578095745	104.7847006	pomegranate
39	60	21	29.63453163	64.32542069	7.282569649	73.57792035	blackgram
33	41	24	29.07405007	88.29723513	6.517368776	46.32774539	mungbean
65	54	39	25.7114437	84.48381714	6.356140735	218.567589	rice
111	26	26	24.76656445	56.93170625	6.906052385	124.1548205	coffee
40	42	17	27.40048687	87.59962639	6.617164164	39.30963441	mungbean
25	54	19	28.19181677	61.26866866	4.995123841	51.49769993	mothbeans
52	77	15	32.4775522	65.13257094	6.735668712	70.27980094	blackgram
22	71	85	17.27342944	16.82204949	7.278805275	76.99342648	chickpea
24	68	21	23.56715449	35.98220523	5.434785295	163.4534924	pigeonpeas
18	38	30	28.20563416	46.42073015	5.495246957	95.24207773	mango
94	42	44	24.80169644	83.48900994	6.690041028	184.1159659	jute
21	17	15	23.98289638	91.5473145	7.455991072	118.4901697	orange
32	142	198	19.96557878	83.24505227	5.510924849	67.80805322	grapes
31	29	35	18.46807378	91.98060982	6.070693972	109.7726353	pomegranate
95	55	21	19.82114725	61.86157509	5.823393442	91.38571666	maize
37	11	36	24.24779615	85.56033312	6.710143266	106.9216033	pomegranate
100	39	22	25.61074694	84.87668973	7.41117151	99.87677673	cotton
0	29	32	28.05912437	98.3670985	5.868255858	171.6516396	coconut
20	15	34	29.83782289	97.41220582	6.322712503	154.2857236	coconut
30	75	23	18.93173807	58.06077853	5.135107153	138.5109077	pigeonpeas
51	66	20	25.83382605	67.17959839	7.775306272	64.18625453	blackgram
44	52	53	38.20822279	93.67516134	6.698630905	149.8402275	papaya
40	72	78	19.50166946	16.16690806	8.537822991	89.60594122	chickpea
64	48	18	25.61651286	69.71555796	6.138737721	96.85063641	maize
15	131	201	19.39474267	80.74094427	5.836538418	72.62944593	grapes
18	51	21	31.07226782	42.88813071	8.827458628	30.92014047	mothbeans
19	127	195	22.3177832	93.26482818	5.730675773	118.8378504	apple
103	17	51	25.11189154	80.02621335	6.209888345	44.20656987	watermelon
19	136	204	22.63195187	91.73756803	5.966669147	115.4474338	apple
95	26	26	26.79608473	57.99625889	6.0716662	160.4287752	coffee
20	71	19	28.89015968	62.26326712	6.552471789	68.72213646	blackgram
22	135	202	28.82008799	82.44793726	6.349370435	71.75013599	grapes
16	129	197	22.1097872	91.45042592	6.420874793	117.6906476	apple
40	49	48	34.85800063	91.46467239	6.682176841	140.6576889	papaya
112	50	16	24.145697	81.24673561	6.264771877	85.08800223	cotton
18	67	16	17.40513687	21.95193609	5.745405818	106.3866082	kidneybeans
23	55	25	19.9633496	19.78120815	5.631591355	71.49405116	kidneybeans
19	37	17	28.20876581	84.87790711	7.199495368	47.28003754	mungbean
67	59	41	23.60171616	83.72715587	7.555399914	228.1173689	rice
78	39	37	23.92440522	89.89106506	6.336729789	170.913742	jute
109	9	46	28.9578878	92.52437862	6.604142974	25.11903499	muskmelon
89	43	45	24.63119969	89.89106506	6.819241668	174.547299	jute
33	52	17	27.49549999	52.71575724	4.875825902	33.28997608	mothbeans
12	24	27	32.68303027	54.1873968	6.025437996	92.32912731	mango
106	20	27	26.41506176	64.87842027	6.020947179	139.7684302	coffee
114	77	50	26.49331233	81.48426051	6.309598069	96.48827687	banana
13	138	205	21.60329758	93.37863625	5.772686927	118.6622976	apple
0	26	31	25.0707247	95.02156793	5.547933273	192.9036306	coconut
55	64	51	30.61942099	91.76342382	6.873292858	162.2380078	papaya
101	79	51	26.76083932	80.81192813	5.861505342	104.6473693	banana
85	54	36	26.20004607	81.77429248	6.916291936	179.2362343	jute
49	73	23	28.85618881	69.96100028	7.073987968	70.86480487	blackgram
70	44	17	19.27605533	62.57530383	6.466976932	77.22808323	maize
23	58	19	24.17093241	58.25204566	5.243634849	59.18953429	mothbeans
117	19	55	28.80311922	91.78336933	6.121745389	25.16359891	muskmelon
78	53	42	24.90810019	78.59289831	6.646843036	196.1080963	jute
73	57	40	25.44061493	89.11476428	7.488014404	186.4159087	jute
103	17	51	29.14906963	91.58542293	6.578905714	21.88229003	muskmelon
114	41	15	23.74468624	77.84066417	7.350856286	80.8965156	cotton
88	28	55	29.14896302	94.96218673	6.09002188	22.8920827	muskmelon
21	63	23	27.90702971	66.05630902	7.054283373	43.63410633	lentil
92	25	45	29.21811249	92.22430134	6.495025926	23.16277432	muskmelon
50	66	79	18.30148434	18.00240709	6.821099693	76.25889763	chickpea
108	25	35	25.0807923	61.73174908	6.974154813	115.1564012	coffee
85	10	55	25.35371781	86.35595559	6.942954939	56.38959448	watermelon
15	67	21	31.69305277	40.05633913	5.642079397	151.0627533	pigeonpeas
22	51	19	26.70117129	60.59336403	6.728161903	61.94815426	mothbeans
0	79	18	18.06486101	62.61727004	7.084500179	35.27608344	lentil
16	15	12	27.09298151	94.11654852	7.37242782	104.3587871	orange
22	14	27	27.79482972	94.50599324	6.470465614	190.4302644	coconut
22	63	15	21.59412606	21.91608625	5.610736196	112.6376079	kidneybeans
10	120	195	20.57869948	82.36919489	6.195451512	65.86271199	grapes
119	35	21	24.7402745	77.97409331	7.185411603	81.35187083	cotton
27	5	28	25.49948336	92.14590979	5.871769786	151.6670383	coconut
2	9	13	14.13230443	92.16519988	6.706442121	109.4751209	orange
19	64	17	24.32723814	64.15169757	6.90157366	41.6590214	lentil
67	57	17	20.93677449	59.32940724	6.435580281	100.1172342	maize
23	70	18	26.96268915	69.8637712	6.599068686	49.63329278	lentil
25	77	15	15.90527519	19.89003676	5.71157657	111.8146143	kidneybeans
31	55	20	29.36366814	88.96166455	7.115414114	53.83709292	mungbean
109	10	53	26.81938687	87.8274604	6.551750306	46.06193778	watermelon
38	57	78	18.91944346	16.4238581	8.070202655	86.01105028	chickpea
103	7	48	27.49707947	92.61919278	6.454756112	26.23562406	muskmelon
19	15	29	25.29776395	98.47805611	5.987297049	178.7592898	coconut
0	69	20	21.17685354	66.53905456	7.841496029	50.6602298	lentil
36	43	21	28.36319404	84.8593608	7.140437859	52.93031105	mungbean
3	6	45	23.52123758	91.02795541	6.232025265	112.3743565	pomegranate
84	51	19	19.5077676	65.01414778	6.018451473	95.06862554	maize
70	56	40	26.92995077	80.12267476	5.81193682	255.2213088	rice
60	60	18	28.6541496	65.75917559	6.844012839	61.93033003	blackgram
40	137	198	23.81792243	91.81825682	5.719669862	117.6258154	apple
94	30	46	24.41985965	83.26038881	6.719813247	46.16990527	watermelon
28	61	19	17.6711982	22.77671738	5.716663742	93.80977116	kidneybeans
85	52	21	26.54986394	55.50303644	6.24747232	81.66265366	maize
15	34	30	27.10286353	50.11881133	5.94644437	92.20508465	mango
13	45	23	27.2315937	53.76001109	6.365470249	61.08258905	mothbeans
30	62	17	19.3420051	65.10266745	6.890507289	45.63886039	lentil
25	132	198	22.31944084	90.85174383	5.732757516	100.1173443	apple
86	59	35	25.78720567	82.11124033	6.946636369	243.5120414	rice
61	35	38	22.31198453	80.38144669	6.238971601	213.391224	rice
22	27	26	30.22010052	46.16986572	6.127784685	95.751297	mango
26	26	40	24.62370308	85.71841694	6.714323365	110.679724	pomegranate
41	80	82	19.93630126	17.08973283	6.101890408	83.64767328	chickpea
87	12	47	24.09506563	89.98405233	6.395926509	48.30597072	watermelon
36	55	18	30.40771666	60.06534859	7.739481049	65.64562033	blackgram
0	9	10	27.45271697	90.00621688	7.393295781	105.2886957	orange
28	27	30	30.16886433	48.31682232	6.598667774	89.29147581	mango
21	139	201	19.3642553	83.36094029	5.980598579	67.15094741	grapes
33	12	29	27.22834273	97.30412332	5.89408356	158.3755041	coconut
120	94	52	25.01018457	79.88535206	6.320579813	97.07428664	banana
56	52	49	31.3831339	90.35824321	6.70926867	163.7832229	papaya
30	20	38	22.59890174	93.16343942	7.058222596	110.0932899	pomegranate
6	63	19	16.34988104	19.42744186	5.609237229	95.00389074	kidneybeans
92	44	16	18.87751445	65.76816093	6.082973754	94.76189431	maize
18	23	44	23.71028128	89.61794165	6.184400085	105.6499907	pomegranate
99	39	35	26.76948932	84.96907151	7.633344195	262.5822515	rice
77	41	39	24.09505761	81.43730423	6.663342781	183.0296019	jute
75	53	18	20.68899915	59.4375337	6.864793607	103.651438	maize
82	87	54	26.3039406	83.03408816	5.980853244	99.63598607	banana
75	44	39	25.2108553	70.88259632	6.819408841	166.287274	jute
25	50	23	28.19352067	54.97872739	8.679915086	53.54092112	mothbeans
106	9	48	29.12695334	93.56557674	6.002927293	24.87754462	muskmelon
41	60	51	27.25437302	93.75252975	6.945795901	214.1527681	papaya
4	18	37	22.91843172	85.40695044	7.13147457	106.2817706	pomegranate
26	51	19	29.61662592	45.80515507	7.632040417	54.96341476	mothbeans
11	129	198	13.06069312	82.01029043	5.730393667	68.89632614	grapes
11	69	19	19.96007833	22.8643665	5.606970708	81.63018259	kidneybeans
